GEOID,NAME,year,estimate
18097351500,NA,2025,54515.412475577934
18097351500,NA,2026,54571.07519845892
18097351500,NA,2027,54583.382141383
18097351500,NA,2028,54586.10318764695
18097351600,NA,2024,117319.45558970462
18097351600,NA,2025,125918.16516063649
18097351600,NA,2026,134392.2870366472
18097351600,NA,2027,142881.56344855455
18097351600,NA,2028,151368.9965005828
18097351700,NA,2024,83281.88225329328
18097351700,NA,2025,84901.10004057248
18097351700,NA,2026,84372.8300344093
18097351700,NA,2027,84545.17819016948
18097351700,NA,2028,84488.94958273883
18097351900,NA,2024,42011.24104636143
18097351900,NA,2025,42012.55409405105
18097351900,NA,2026,42013.08605010565
18097351900,NA,2027,42013.301561885055
18097351900,NA,2028,42013.38887234362
18097352100,NA,2024,50021.52973713086
18097352100,NA,2025,54571.68358989879
18097352100,NA,2026,58306.891089798795
18097352100,NA,2027,61653.57224851889
18097352100,NA,2028,64815.02315587405
18097352300,NA,2024,29095.19195862716
18097352300,NA,2025,29094.978705993377
18097352300,NA,2026,29094.966763716136
18097352300,NA,2027,29094.966094941345
18097352300,NA,2028,29094.96605748955
18097352400,NA,2024,39747.93902966127
18097352400,NA,2025,39748.54872619399
18097352400,NA,2026,39748.560741110625
18097352400,NA,2027,39748.560977881236
18097352400,NA,2028,39748.56098254713
18097352500,NA,2024,54353.028271346266
18097352500,NA,2025,54382.16302546559
18097352500,NA,2026,54380.65792537907
18097352500,NA,2027,54380.7356787818
18097352500,NA,2028,54380.73166204451
18097352600,NA,2024,70735.67572588909
18097352600,NA,2025,80765.29274183905
18097352600,NA,2026,89941.26583471047
18097352600,NA,2027,98336.25061500675
18097352600,NA,2028,106016.71880602148
18097352700,NA,2024,48364.14796468716
18097352700,NA,2025,58763.49293492021
18097352700,NA,2026,55227.6067577081
18097352700,NA,2027,64486.617231159915
18097352700,NA,2028,61997.750789689875
18097352800,NA,2024,44514.61546641757
18097352800,NA,2025,42675.81913879612
18097352800,NA,2026,48145.79157514744
18097352800,NA,2027,47097.71437742448
18097352800,NA,2028,51862.513794662686
18097353300,NA,2024,55764.83786987112
18097353300,NA,2025,58710.84218662107
18097353300,NA,2026,61921.16222062002
18097353300,NA,2027,64947.55222050066
18097353300,NA,2028,68101.93406968511
18097353500,NA,2024,37420.15887048402
18097353500,NA,2025,37232.293628770625
18097353500,NA,2026,37170.574827477154
18097353500,NA,2027,37150.298535820635
18097353500,NA,2028,37143.63722687224
18097353600,NA,2024,43227.13478720902
18097353600,NA,2025,43589.871209136036
18097353600,NA,2026,43726.6272162378
18097353600,NA,2027,43778.18588073326
18097353600,NA,2028,43797.624119249376
18097354200,NA,2024,62526.4855656125
18097354200,NA,2025,62533.348247286565
18097354200,NA,2026,62535.53446135125
18097354200,NA,2027,62536.230913869906
18097354200,NA,2028,62536.45277965998
18097354201,NA,2024,98423.88493609398
18097354201,NA,2025,98896.81484379998
18097354201,NA,2026,109879.55157202503
18097354201,NA,2027,110732.38230585986
18097354201,NA,2028,121348.9505857398
18097354202,NA,2024,62017.808740981214
18097354202,NA,2025,70150.09767357902
18097354202,NA,2026,62100.854271332464
18097354202,NA,2027,70067.90018984397
18097354202,NA,2028,62182.21236855691
18097354400,NA,2024,69194.06156612498
18097354400,NA,2025,69391.50219530228
18097354400,NA,2026,69347.40093150834
18097354400,NA,2027,69357.25159637062
18097354400,NA,2028,69355.05130572403
18097354500,NA,2024,57573.28875331567
18097354500,NA,2025,58121.93539262412
18097354500,NA,2026,58327.75021819095
18097354500,NA,2027,58404.95791325038
18097354500,NA,2028,58433.92097827727
18097354700,NA,2024,42952.49545348576
18097354700,NA,2025,45650.05743422294
18097354700,NA,2026,48005.77218419587
18097354700,NA,2027,50630.087604523025
18097354700,NA,2028,53043.3545984714
18097354800,NA,2024,65808.47256562054
18097354800,NA,2025,66532.00585109336
18097354800,NA,2026,66842.9704761653
18097354800,NA,2027,66976.61878231466
18097354800,NA,2028,67034.05898064096
18097354900,NA,2024,38135.18595947375
18097354900,NA,2025,39605.51338930443
18097354900,NA,2026,40644.777567137564
18097354900,NA,2027,41379.35546415167
18097354900,NA,2028,41898.57348233328
18097355000,NA,2024,45825.8636636183
18097355000,NA,2025,45827.588416373495
18097355000,NA,2026,45827.56607257054
18097355000,NA,2027,45827.56636202973
18097355000,NA,2028,45827.566358279844
18097355100,NA,2024,26136.097878555127
18097355100,NA,2025,26137.783814418635
18097355100,NA,2026,26137.23520090646
18097355100,NA,2027,26137.413722991587
18097355100,NA,2028,26137.355630848084
18097355300,NA,2024,43348.08228681817
18097355300,NA,2025,43740.54437068325
18097355300,NA,2026,43901.477750595426
18097355300,NA,2027,43967.470247284255
18097355300,NA,2028,43994.531194003954
18097355400,NA,2024,43239.02696451438
18097355400,NA,2025,45561.334993383905
18097355400,NA,2026,47754.099163313695
18097355400,NA,2027,50007.82506858228
18097355400,NA,2028,52232.86313634213
18097355500,NA,2024,59964.8353954551
18097355500,NA,2025,57959.38269478899
18097355500,NA,2026,64211.65930420904
18097355500,NA,2027,63821.81261591408
18097355500,NA,2028,68670.07293390392
18097355600,NA,2024,37071.46417188054
18097355600,NA,2025,37082.731267236355
18097355600,NA,2026,37082.18298303003
18097355600,NA,2027,37082.20966387024
18097355600,NA,2028,37082.2083655158
18097355700,NA,2024,37258.102297684585
18097355700,NA,2025,37511.64877810589
18097355700,NA,2026,37602.563229868436
18097355700,NA,2027,37635.16252892221
18097355700,NA,2028,37646.85169690589
18097355900,NA,2024,119416.4960276128
18097355900,NA,2025,129502.95279363215
18097355900,NA,2026,139183.48853458805
18097355900,NA,2027,148607.3859538008
18097355900,NA,2028,157869.02711103042
18097356200,NA,2024,100765.99444735264
18097356200,NA,2025,105148.1397029707
18097356200,NA,2026,109523.82060450423
18097356200,NA,2027,113900.76204464652
18097356200,NA,2028,118277.45768179542
18097356400,NA,2024,40357.25475690256
18097356400,NA,2025,45432.319298769864
18097356400,NA,2026,45459.51993829346
18097356400,NA,2027,48855.070966114814
18097356400,NA,2028,50002.98129722922
18097356900,NA,2024,46569.6754845993
18097356900,NA,2025,46595.68059355757
18097356900,NA,2026,46602.74892140314
18097356900,NA,2027,46604.670130755214
18097356900,NA,2028,46605.19232574321
18097357000,NA,2024,88776.07505926093
18097357000,NA,2025,98170.27710757832
18097357000,NA,2026,106437.7645946804
18097357000,NA,2027,114322.97739128052
18097357000,NA,2028,122078.491021802
18097357100,NA,2024,82280.21629537409
18097357100,NA,2025,82704.0511326955
18097357100,NA,2026,82905.6138400424
18097357100,NA,2027,83001.47081406975
18097357100,NA,2028,83047.05741880744
18097357200,NA,2024,74614.98781751003
18097357200,NA,2025,81238.05232430395
18097357200,NA,2026,86433.48602730907
18097357200,NA,2027,90509.0210511085
18097357200,NA,2028,93706.05650179827
18097357300,NA,2024,51025.26213745044
18097357300,NA,2025,51308.22315699089
18097357300,NA,2026,51338.8033412414
18097357300,NA,2027,51342.10820517748
18097357300,NA,2028,51342.465368677425
18097357400,NA,2024,30860.483402876278
18097357400,NA,2025,31241.518431989527
18097357400,NA,2026,30975.371271340617
18097357400,NA,2027,31161.27100682248
18097357400,NA,2028,31031.42287480421
18097357500,NA,2024,56680.83735212743
18097357500,NA,2025,56660.176084987164
18097357500,NA,2026,56661.1669182047
18097357500,NA,2027,56661.119401735436
18097357500,NA,2028,56661.121680438664
18097357600,NA,2024,34727.68748391658
18097357600,NA,2025,34738.49679229436
18097357600,NA,2026,34742.81129817238
18097357600,NA,2027,34744.533421394415
18097357600,NA,2028,34745.22080216888
18097357601,NA,2024,48533.1563121106
18097357601,NA,2025,50333.952707016404
18097357601,NA,2026,56571.351792663925
18097357601,NA,2027,58623.77592806471
18097357601,NA,2028,64623.81867054538
18097357602,NA,2024,53153.1221993275
18097357602,NA,2025,47278.794165035324
18097357602,NA,2026,50055.15514218769
18097357602,NA,2027,48742.97437351817
18097357602,NA,2028,49363.1453036802
18097357800,NA,2024,42513.743626962656
18097357800,NA,2025,42523.809313733596
18097357800,NA,2026,42521.29249359988
18097357800,NA,2027,42521.921798259325
18097357800,NA,2028,42521.76444718402
18097357900,NA,2024,65728.05111018088
18097357900,NA,2025,67353.46230605715
18097357900,NA,2026,68394.81363913753
18097357900,NA,2027,69061.97564814762
18097357900,NA,2028,69489.4059803773
18097358000,NA,2024,23107.113589986868
18097358000,NA,2025,23143.598749004395
18097358000,NA,2026,23163.815788663418
18097358000,NA,2027,23175.018390038356
18097358000,NA,2028,23181.225939693617
18097358100,NA,2024,41114.98094163633
18097358100,NA,2025,40583.828156233125
18097358100,NA,2026,40284.022026979845
18097358100,NA,2027,40114.79818478611
18097358100,NA,2028,40019.28076211655
18097360101,NA,2024,28782.196052219777
18097360101,NA,2025,28782.66369320509
18097360101,NA,2026,28782.789531553197
18097360101,NA,2027,28782.82339361908
18097360101,NA,2028,28782.83250562288
18097360102,NA,2024,32291.408286384278
18097360102,NA,2025,32411.86306833667
18097360102,NA,2026,32462.522756568353
18097360102,NA,2027,32483.828710305796
18097360102,NA,2028,32492.78935891038
18097360201,NA,2024,46174.31887385741
18097360201,NA,2025,48005.17632629989
18097360201,NA,2026,49280.0460442685
18097360201,NA,2027,50167.768240021716
18097360201,NA,2028,50785.9103809211
18097360202,NA,2024,48862.77901799181
18097360202,NA,2025,51724.421015899075
18097360202,NA,2026,53620.118663875895
18097360202,NA,2027,54875.92549616761
18097360202,NA,2028,55707.83600769547
18097360301,NA,2024,54467.49333711611
18097360301,NA,2025,57136.06167919489
18097360301,NA,2026,58608.76704757665
18097360301,NA,2027,59421.51037060165
18097360301,NA,2028,59870.03980717698
18097360302,NA,2024,26231.847722177787
18097360302,NA,2025,26227.310848402463
18097360302,NA,2026,26227.545154120846
18097360302,NA,2027,26227.53305346026
18097360302,NA,2028,26227.53367839587
18097360401,NA,2024,44282.764620299415
18097360401,NA,2025,44284.776876558644
18097360401,NA,2026,44284.67867993035
18097360401,NA,2027,44284.68347185373
18097360401,NA,2028,44284.683238011385
18097360402,NA,2024,40584.11212159464
18097360402,NA,2025,40584.08810459551
18097360402,NA,2026,40584.08497225792
18097360402,NA,2027,40584.084563733166
18097360402,NA,2028,40584.084510452674
18097360404,NA,2024,34275.82235405701
18097360404,NA,2025,34280.959358838954
18097360404,NA,2026,34279.32099571742
18097360404,NA,2027,34279.84352466803
18097360404,NA,2028,34279.67687265991
18097360405,NA,2024,68893.78977588828
18097360405,NA,2025,72946.77865769014
18097360405,NA,2026,75202.66127102627
18097360405,NA,2027,78650.62715838585
18097360405,NA,2028,81307.8426281757
18097360407,NA,2024,69594.03370321935
18097360407,NA,2025,73408.72960754817
18097360407,NA,2026,76599.91322363188
18097360407,NA,2027,79269.49767465061
18097360407,NA,2028,81502.73837731723
18097360501,NA,2024,68355.3705843458
18097360501,NA,2025,68061.61447580674
18097360501,NA,2026,68005.53037236632
18097360501,NA,2027,67994.82275959749
18097360501,NA,2028,67992.77845534416
18097360502,NA,2024,60470.34614737526
18097360502,NA,2025,60382.072664553474
18097360502,NA,2026,60391.07739380907
18097360502,NA,2027,60390.15882634833
18097360502,NA,2028,60390.25252890795
18097360601,NA,2024,73600.50700577174
18097360601,NA,2025,73447.34343899797
18097360601,NA,2026,73416.16829402413
18097360601,NA,2027,73409.82285767388
18097360601,NA,2028,73408.53129792304
18097360602,NA,2024,41382.0210575736
18097360602,NA,2025,41516.90411581629
18097360602,NA,2026,41490.612218353184
18097360602,NA,2027,41495.73713086048
18097360602,NA,2028,41494.73816423039
18097360700,NA,2024,76672.60144487671
18097360700,NA,2025,75982.10788378418
18097360700,NA,2026,75752.59903160248
18097360700,NA,2027,75676.31401433685
18097360700,NA,2028,75650.95811279363
18097360800,NA,2024,40404.46308734752
18097360800,NA,2025,41597.69516455911
18097360800,NA,2026,42523.76799310622
18097360800,NA,2027,43242.49731672394
18097360800,NA,2028,43800.30640549551
18097360900,NA,2024,40161.55643098985
18097360900,NA,2025,40206.982281286786
18097360900,NA,2026,40215.21798239031
18097360900,NA,2027,40216.71111399321
18097360900,NA,2028,40216.98181857021
18097361000,NA,2024,94419.79139050806
18097361000,NA,2025,94617.91000943379
18097361000,NA,2026,94681.6507303501
18097361000,NA,2027,94702.15803816883
18097361000,NA,2028,94708.75585614023
18097361100,NA,2024,82696.62548633265
18097361100,NA,2025,88643.42205233185
18097361100,NA,2026,93924.34891162183
18097361100,NA,2027,98613.96426732796
18097361100,NA,2028,102778.47795412263
18097361200,NA,2024,72888.7132794022
18097361200,NA,2025,73783.32688291205
18097361200,NA,2026,74072.28585405783
18097361200,NA,2027,74165.6192067791
18097361200,NA,2028,74195.76575213691
18097361300,NA,2024,65342.49774927653
18097361300,NA,2025,65483.098721433664
18097361300,NA,2026,65454.95840821591
18097361300,NA,2027,65460.59049749555
18097361300,NA,2028,65459.463273736226
18097361400,NA,2024,54002.46211089354
18097361400,NA,2025,54002.237101025145
18097361400,NA,2026,54002.28407819908
18097361400,NA,2027,54002.27427038537
18097361400,NA,2028,54002.27631804388
18097361401,NA,2024,62785.94284213839
18097361401,NA,2025,63417.16857706855
18097361401,NA,2026,63756.28799134826
18097361401,NA,2027,63938.47634454356
18097361401,NA,2028,64036.35512895499
18097361402,NA,2024,78348.19188144874
18097361402,NA,2025,81514.9155915486
18097361402,NA,2026,84213.41431713088
18097361402,NA,2027,86512.91880144838
18097361402,NA,2028,88472.42347835177
18097361600,NA,2024,74457.46297288031
18097361600,NA,2025,74482.98630906385
18097361600,NA,2026,74470.95465335347
18097361600,NA,2027,74476.6263546582
18097361600,NA,2028,74473.95272465545
18097361601,NA,2024,95642.16475693986
18097361601,NA,2025,97441.78590374056
18097361601,NA,2026,102840.49422849182
18097361601,NA,2027,104829.99612120699
18097361601,NA,2028,110048.84143395416
18097361602,NA,2024,75832.38445423635
18097361602,NA,2025,79044.73640675106
18097361602,NA,2026,77163.94031656523
18097361602,NA,2027,78265.12536264623
18097361602,NA,2028,77620.39385132508
18097370201,NA,2024,55250.99517796534
18097370201,NA,2025,55599.80111619697
18097370201,NA,2026,55732.33512668634
18097370201,NA,2027,55782.69339760755
18097370201,NA,2028,55801.82777255637
18097370202,NA,2024,32864.72216958174
18097370202,NA,2025,32813.86543065824
18097370202,NA,2026,32843.49663939818
18097370202,NA,2027,32826.23228957995
18097370202,NA,2028,32836.291203384724
18097370204,NA,2024,51417.14654331548
18097370204,NA,2025,60452.97019374113
18097370204,NA,2026,58641.13112313712
18097370204,NA,2027,67354.80056067942
18097370204,NA,2028,65855.54835748099
18097370301,NA,2024,83626.12452417202
18097370301,NA,2025,86018.6888856588
18097370301,NA,2026,88411.25501710834
18097370301,NA,2027,90803.82137809062
18097370301,NA,2028,93196.3877688392
18097370302,NA,2024,82969.85106072966
18097370302,NA,2025,88956.12771438767
18097370302,NA,2026,89356.99776186995
18097370302,NA,2027,95091.78206754682
18097370302,NA,2028,95732.82059609191
18097370303,NA,2024,88227.41127712934
18097370303,NA,2025,86917.91039465228
18097370303,NA,2026,87350.34790021402
18097370303,NA,2027,87207.54372289822
18097370303,NA,2028,87254.70205860352
18097370304,NA,2024,82689.27896787791
18097370304,NA,2025,82689.24139420058
18097370304,NA,2026,82689.24153154717
18097370304,NA,2027,82689.24153104512
18097370304,NA,2028,82689.24153104695
18097370305,NA,2024,41897.5252798786
18097370305,NA,2025,41886.13840623814
18097370305,NA,2026,41882.01888140031
18097370305,NA,2027,41880.52852632786
18097370305,NA,2028,41879.98934806594
18097370306,NA,2024,87397.05030139239
18097370306,NA,2025,90122.26664502601
18097370306,NA,2026,92939.25520459929
18097370306,NA,2027,95676.66496170853
18097370306,NA,2028,98483.08019870915
18097380100,NA,2024,63606.60930250069
18097380100,NA,2025,63606.48526665747
18097380100,NA,2026,63606.519102525424
18097380100,NA,2027,63606.50987240347
18097380100,NA,2028,63606.51239029813
18097380101,NA,2024,139246.93794078898
18097380101,NA,2025,143518.4995539734
18097380101,NA,2026,156189.27739084626
18097380101,NA,2027,160816.29170639487
18097380101,NA,2028,173146.65950920177
18097380103,NA,2024,91963.01531738038
18097380103,NA,2025,92458.93585870539
18097380103,NA,2026,92676.19191481353
18097380103,NA,2027,92771.36884333834
18097380103,NA,2028,92813.06456352072
18097380200,NA,2024,38489.26617781279
18097380200,NA,2025,38482.368682445005
18097380200,NA,2026,38477.936389686765
18097380200,NA,2027,38475.088222627965
18097380200,NA,2028,38473.25800607024
18097380300,NA,2024,31213.2943373692
18097380300,NA,2025,31213.29377682916
18097380300,NA,2026,31213.293731925234
18097380300,NA,2027,31213.293728328055
18097380300,NA,2028,31213.29372803989
18097380301,NA,2024,48074.1884482655
18097380301,NA,2025,51008.14368976897
18097380301,NA,2026,53071.35187556517
18097380301,NA,2027,54522.235637430276
18097380301,NA,2028,55542.52224977304
18097380302,NA,2024,52099.301791062055
18097380302,NA,2025,57536.64784651026
18097380302,NA,2026,62149.43299698126
18097380302,NA,2027,66062.69998926428
18097380302,NA,2028,69382.52912791994
18097380402,NA,2024,45957.052504910745
18097380402,NA,2025,45996.93533305588
18097380402,NA,2026,48521.83736549855
18097380402,NA,2027,48885.397530167305
18097380402,NA,2028,51128.78166614132
18097380403,NA,2024,65771.28372594243
18097380403,NA,2025,65843.30422591882
18097380403,NA,2026,65893.0430741425
18097380403,NA,2027,65927.39375239977
18097380403,NA,2028,65951.11704191843
18097380404,NA,2024,55683.361725926115
18097380404,NA,2025,55680.93524444111
18097380404,NA,2026,55680.729652009744
18097380404,NA,2027,55680.712232446436
18097380404,NA,2028,55680.71075651085
18097380501,NA,2024,49548.195061226084
18097380501,NA,2025,50164.38393738197
18097380501,NA,2026,50462.1334681347
18097380501,NA,2027,50606.0094556672
18097380501,NA,2028,50675.53198265866
18097380502,NA,2024,40364.11516388152
18097380502,NA,2025,40426.533041119124
18097380502,NA,2026,40415.70737966345
18097380502,NA,2027,40417.58496587976
18097380502,NA,2028,40417.259320189274
18097380600,NA,2024,66256.89163382148
18097380600,NA,2025,66296.96854398976
18097380600,NA,2026,66304.9636939026
18097380600,NA,2027,66306.55868767483
18097380600,NA,2028,66306.87688122482
18097380700,NA,2024,62106.62665922502
18097380700,NA,2025,65375.82147701781
18097380700,NA,2026,68717.97211637365
18097380700,NA,2027,72019.00032525919
18097380700,NA,2028,75343.20768902989
18097380800,NA,2024,57110.23460223615
18097380800,NA,2025,57403.4872602725
18097380800,NA,2026,57496.83712059759
18097380800,NA,2027,57526.552781083214
18097380800,NA,2028,57536.01203977971
18097380901,NA,2024,92701.40148495464
18097380901,NA,2025,95494.16184405808
18097380901,NA,2026,97279.59993857438
18097380901,NA,2027,98421.04738821284
18097380901,NA,2028,99150.78553163423
18097380902,NA,2024,73161.11141139345
18097380902,NA,2025,73807.2835457984
18097380902,NA,2026,73625.81520815312
18097380902,NA,2027,73676.77803340412
18097380902,NA,2028,73662.46584213557
18097381001,NA,2024,35114.91617159798
18097381001,NA,2025,36044.67270145857
18097381001,NA,2026,35343.33816478927
18097381001,NA,2027,35872.36927834208
18097381001,NA,2028,35473.310192451245
18097381002,NA,2024,90903.80693351384
18097381002,NA,2025,94127.87397200774
18097381002,NA,2026,98090.21544528616
18097381002,NA,2027,101606.43156628776
18097381002,NA,2028,105392.23284501219
18097381003,NA,2024,44930.42947053846
18097381003,NA,2025,44814.53423929114
18097381003,NA,2026,44833.93217828329
18097381003,NA,2027,44830.6854524854
18097381003,NA,2028,44831.228872506
18097381004,NA,2024,40203.817485017986
18097381004,NA,2025,41880.92591591847
18097381004,NA,2026,44929.7364722805
18097381004,NA,2027,46677.96297849051
18097381004,NA,2028,49659.34268911119
18097381101,NA,2024,85266.25814316951
18097381101,NA,2025,85555.35153375006
18097381101,NA,2026,85702.42375696749
18097381101,NA,2027,85777.24469562223
18097381101,NA,2028,85815.30880275754
18097381102,NA,2024,65024.58884853196
18097381102,NA,2025,65452.28916230239
18097381102,NA,2026,65597.97981463114
18097381102,NA,2027,65647.60747561847
18097381102,NA,2028,65664.51250484104
18097381201,NA,2024,64103.21687339797
18097381201,NA,2025,64123.1323000593
18097381201,NA,2026,64110.8727545552
18097381201,NA,2027,64118.41948998412
18097381201,NA,2028,64113.773867875614
18097381203,NA,2024,45823.329508781535
18097381203,NA,2025,46268.77719704091
18097381203,NA,2026,46477.13327668134
18097381203,NA,2027,46574.590861639896
18097381203,NA,2028,46620.17619268637
18097381204,NA,2024,29654.684288990546
18097381204,NA,2025,29661.7123333775
18097381204,NA,2026,29663.223561231327
18097381204,NA,2027,29663.54851786228
18097381204,NA,2028,29663.61839270725
18097381205,NA,2024,55482.75680908113
18097381205,NA,2025,55463.01408043009
18097381205,NA,2026,55461.53341408036
18097381205,NA,2027,55461.42236697649
18097381205,NA,2028,55461.414038659124
18097381206,NA,2024,73089.85398881444
18097381206,NA,2025,73095.64908125917
18097381206,NA,2026,73095.1413696702
18097381206,NA,2027,73095.18585059264
18097381206,NA,2028,73095.18195359185
18097381207,NA,2024,70743.40060506896
18097381207,NA,2025,71887.38572203477
18097381207,NA,2026,72663.41838230871
18097381207,NA,2027,73189.84716261413
18097381207,NA,2028,73546.95489134814
18097390101,NA,2024,76228.77808994007
18097390101,NA,2025,76228.77835237568
18097390101,NA,2026,76228.77833710049
18097390101,NA,2027,76228.77833798958
18097390101,NA,2028,76228.77833793784
18097390102,NA,2024,48536.222701832456
18097390102,NA,2025,49115.92798054172
18097390102,NA,2026,49334.68416072479
18097390102,NA,2027,49417.23346314763
18097390102,NA,2028,49448.384068011896
18097390103,NA,2024,74226.60091861444
18097390103,NA,2025,74456.50032610871
18097390103,NA,2026,74623.44152702982
18097390103,NA,2027,74744.66569575969
18097390103,NA,2028,74832.69249203983
18097390104,NA,2024,97819.19443152966
18097390104,NA,2025,100234.25317943962
18097390104,NA,2026,102117.41191706392
18097390104,NA,2027,103585.8179482463
18097390104,NA,2028,104730.81769220467
18097390200,NA,2024,108057.02875687779
18097390200,NA,2025,109970.3169538314
18097390200,NA,2026,111006.44543636235
18097390200,NA,2027,111567.5539165282
18097390200,NA,2028,111871.41847755731
18097390300,NA,2024,129745.86068907654
18097390300,NA,2025,138272.36236147667
18097390300,NA,2026,144312.57890362683
18097390300,NA,2027,151324.9550259631
18097390300,NA,2028,157957.20811339526
18097390402,NA,2024,76679.50670506437
18097390402,NA,2025,76679.50670519627
18097390402,NA,2026,76679.50670519363
18097390402,NA,2027,76679.5067051937
18097390402,NA,2028,76679.5067051937
18097390403,NA,2024,120658.92437328398
18097390403,NA,2025,126493.91495719278
18097390403,NA,2026,127811.61459795196
18097390403,NA,2027,133513.91804100902
18097390403,NA,2028,134960.40738108498
18097390404,NA,2024,64809.53832064467
18097390404,NA,2025,64809.77703694551
18097390404,NA,2026,64809.822781517316
18097390404,NA,2027,64809.83154742833
18097390404,NA,2028,64809.833227216615
18097390405,NA,2024,81971.1246481801
18097390405,NA,2025,81873.15591526833
18097390405,NA,2026,81856.16478156527
18097390405,NA,2027,81853.21793703707
18097390405,NA,2028,81852.70685326685
18097390406,NA,2024,126365.03732871711
18097390406,NA,2025,129479.07429841805
18097390406,NA,2026,132262.40447939374
18097390406,NA,2027,134750.14851445382
18097390406,NA,2028,136973.6972785489
18097390407,NA,2024,138088.76423221023
18097390407,NA,2025,139157.98563661176
18097390407,NA,2026,139880.7446852425
18097390407,NA,2027,140369.30639961446
18097390407,NA,2028,140699.55829919604
18097390408,NA,2024,85324.82444782241
18097390408,NA,2025,85306.76064015491
18097390408,NA,2026,85313.18080134562
18097390408,NA,2027,85310.89897513969
18097390408,NA,2028,85311.70997204138
18097390409,NA,2024,96789.22661405709
18097390409,NA,2025,96846.86994445955
18097390409,NA,2026,96837.78575827328
18097390409,NA,2027,96839.21736255588
18097390409,NA,2028,96838.99175172186
18097390410,NA,2024,123894.2252576996
18097390410,NA,2025,133871.24042529124
18097390410,NA,2026,140908.80026619995
18097390410,NA,2027,145872.935098354
18097390410,NA,2028,149374.5230335016
18097390411,NA,2024,60547.352307480185
18097390411,NA,2025,60564.34282766372
18097390411,NA,2026,60562.91829737415
18097390411,NA,2027,60563.03773377303
18097390411,NA,2028,60563.027719908474
18097390500,NA,2024,56011.922528079034
18097390500,NA,2025,60456.034279914114
18097390500,NA,2026,64450.364406671506
18097390500,NA,2027,68193.32673837815
18097390500,NA,2028,71795.80807916443
18097390600,NA,2024,41480.96182494899
18097390600,NA,2025,41481.112600553126
18097390600,NA,2026,41481.141984593945
18097390600,NA,2027,41481.14771112948
18097390600,NA,2028,41481.148827150566
18097390601,NA,2024,70813.4114450393
18097390601,NA,2025,73354.61403754335
18097390601,NA,2026,78474.71174770509
18097390601,NA,2027,81099.43277414003
18097390601,NA,2028,86138.716824504
18097390602,NA,2024,57203.729294817604
18097390602,NA,2025,57193.96438519731
18097390602,NA,2026,57195.393344699325
18097390602,NA,2027,57195.18423623465
18097390602,NA,2028,57195.21483636708
18097390700,NA,2024,62883.11426597154
18097390700,NA,2025,66962.3216996573
18097390700,NA,2026,71047.33415627485
18097390700,NA,2027,75131.98776476155
18097390700,NA,2028,79216.6635561031
18097390800,NA,2024,58612.94120738891
18097390800,NA,2025,58642.1504347334
18097390800,NA,2026,58629.765235427476
18097390800,NA,2027,58635.01676639193
18097390800,NA,2028,58632.79002972105
18097390802,NA,2024,75461.80313589296
18097390802,NA,2025,76128.12438658538
18097390802,NA,2026,76354.43863851068
18097390802,NA,2027,76431.30567610144
18097390802,NA,2028,76457.41336228434
18097390900,NA,2024,80324.65366143541
18097390900,NA,2025,80327.1207571263
18097390900,NA,2026,80327.20228777103
18097390900,NA,2027,80327.20498213187
18097390900,NA,2028,80327.205071173
18097391000,NA,2024,60963.99017694875
18097391000,NA,2025,60984.48560014606
18097391000,NA,2026,60993.22015666879
18097391000,NA,2027,60996.94257200583
18097391000,NA,2028,60998.5289577491
18097391002,NA,2024,109648.72000096002
18097391002,NA,2025,115433.83257670542
18097391002,NA,2026,127149.44847849943
18097391002,NA,2027,133384.69336817946
18097391002,NA,2028,144684.34253843693
